Age,Gender,Occupation,Income,Product_Category,Purchased
27,Male,Employee,64899,Health,0
27,Female,Student,72388,Clothing,1
44,Female,Unemployed,58335,Health,0
63,Male,Student,64155,Books,0
21,Male,Student,85402,Cosmetics,0
45,Female,Self-employed,61315,Groceries,1
44,Male,Unemployed,24139,Cosmetics,0
34,Male,Employee,57251,Clothing,1
61,Female,Student,94438,Cosmetics,1
44,Female,Student,96374,Books,0
18,Female,Student,47684,Electronics,0
48,Male,Self-employed,44314,Health,1
38,Male,Unemployed,93677,Clothing,1
24,Female,Employee,47583,Groceries,1
53,Female,Unemployed,54863,Electronics,0
50,Male,Student,18747,Books,1
16,Male,Employee,63603,Groceries,1
42,Female,Student,62425,Cosmetics,1
18,Male,Student,70203,Books,0
35,Female,Unemployed,20081,Groceries,1
19,Female,Student,10980,Books,1
35,Male,Unemployed,49810,Health,0
25,Male,Self-employed,78741,Books,0
60,Male,Student,56947,Clothing,1
54,Female,Self-employed,19482,Groceries,1
59,Female,Self-employed,19874,Clothing,0
48,Male,Employee,78514,Books,0
35,Female,Employee,46633,Clothing,1
36,Female,Employee,73080,Groceries,1
46,Male,Employee,33627,Clothing,1
61,Male,Employee,44869,Electronics,1
44,Male,Student,45728,Clothing,1
59,Female,Employee,81125,Groceries,1
24,Male,Employee,40557,Clothing,1
30,Male,Student,69858,Books,0
43,Female,Employee,87746,Electronics,1
29,Male,Unemployed,20799,Books,0
26,Male,Student,35370,Groceries,1
45,Female,Student,13267,Books,1
33,Female,Student,90711,Health,0
31,Male,Employee,23885,Books,0
57,Male,Self-employed,82287,Health,1
52,Male,Unemployed,72217,Cosmetics,0
57,Female,Self-employed,90811,Clothing,1
19,Male,Student,37674,Groceries,1
65,Male,Self-employed,37934,Clothing,1
37,Female,Unemployed,72101,Books,0
65,Male,Self-employed,66589,Groceries,1
57,Male,Student,97489,Cosmetics,0
38,Male,Unemployed,16425,Health,0
53,Female,Student,95431,Cosmetics,1
38,Female,Employee,84906,Health,0
17,Male,Student,53811,Books,0
31,Female,Unemployed,23185,Health,0
19,Male,Unemployed,81176,Clothing,1
60,Female,Employee,50253,Books,0
24,Female,Self-employed,34486,Cosmetics,1
65,Female,Student,69831,Health,1
39,Male,Employee,27318,Clothing,1
45,Female,Student,33786,Clothing,1
62,Male,Self-employed,78643,Electronics,1
51,Female,Unemployed,76422,Groceries,1
34,Male,Self-employed,54906,Clothing,1
43,Male,Unemployed,27079,Electronics,0
59,Male,Unemployed,98006,Clothing,1
42,Female,Self-employed,10070,Groceries,0
26,Male,Unemployed,39476,Books,0
28,Female,Student,20006,Clothing,0
60,Male,Employee,70900,Books,0
31,Male,Student,53861,Electronics,0
15,Female,Student,86184,Books,0
36,Female,Student,51159,Books,0
64,Female,Employee,72345,Electronics,1
62,Male,Self-employed,53876,Electronics,1
27,Female,Student,97283,Groceries,1
51,Female,Unemployed,76155,Groceries,1
35,Female,Student,19692,Groceries,1
17,Female,Employee,35708,Groceries,1
64,Male,Self-employed,72506,Health,1
63,Male,Unemployed,25191,Groceries,1
41,Female,Self-employed,22765,Health,0
22,Male,Student,47372,Clothing,1
42,Male,Unemployed,98179,Electronics,0
44,Male,Employee,28010,Clothing,1
39,Female,Self-employed,25464,Electronics,0
17,Female,Self-employed,72654,Cosmetics,1
33,Female,Student,40049,Electronics,0
28,Male,Unemployed,62723,Electronics,0
50,Female,Unemployed,77135,Health,1
46,Female,Unemployed,33892,Cosmetics,1
17,Female,Employee,89213,Groceries,1
23,Male,Student,24149,Electronics,0
47,Male,Unemployed,59144,Books,0
46,Male,Student,22549,Cosmetics,0
17,Female,Self-employed,65213,Clothing,1
26,Female,Student,74051,Cosmetics,1
33,Female,Unemployed,92525,Health,0
31,Male,Employee,82134,Clothing,1
24,Male,Student,91620,Cosmetics,0
36,Female,Student,30130,Cosmetics,1
45,Female,Employee,76065,Health,0
27,Female,Unemployed,55365,Electronics,0
30,Male,Self-employed,35018,Books,0
49,Male,Unemployed,42790,Clothing,1
42,Female,Employee,68097,Books,0
52,Female,Self-employed,96690,Groceries,1
27,Female,Student,38166,Health,0
25,Male,Self-employed,37966,Clothing,1
45,Male,Self-employed,59893,Health,0
57,Male,Student,78268,Electronics,0
16,Female,Student,95139,Groceries,1
60,Female,Self-employed,50276,Electronics,1
58,Female,Unemployed,14113,Clothing,0
58,Female,Unemployed,86823,Electronics,0
20,Male,Unemployed,61100,Cosmetics,0
29,Male,Student,95574,Groceries,1
35,Female,Employee,51441,Books,0
25,Female,Employee,82367,Health,0
62,Male,Self-employed,80728,Cosmetics,0
43,Female,Self-employed,84031,Electronics,1
58,Male,Employee,38145,Health,1
50,Female,Unemployed,66636,Books,0
17,Female,Student,52938,Books,0
29,Male,Self-employed,73394,Cosmetics,0
25,Male,Employee,14653,Books,0
63,Male,Student,39664,Clothing,1
27,Female,Unemployed,16998,Cosmetics,0
56,Female,Student,33556,Groceries,1
55,Female,Employee,59109,Books,0
54,Male,Student,53040,Electronics,0
57,Female,Employee,31438,Books,0
18,Female,Student,80896,Cosmetics,1
31,Male,Self-employed,42979,Cosmetics,0
53,Female,Unemployed,48035,Health,1
32,Female,Self-employed,79122,Health,0
33,Male,Student,62810,Electronics,0
41,Male,Student,62410,Electronics,0
15,Male,Unemployed,26581,Books,0
22,Male,Employee,23521,Groceries,1
58,Male,Employee,72449,Cosmetics,0
49,Male,Unemployed,42514,Health,1
54,Female,Employee,95147,Cosmetics,1
49,Male,Unemployed,39802,Cosmetics,0
19,Male,Employee,30802,Books,0
23,Female,Unemployed,34160,Books,0
24,Female,Employee,12478,Health,0
61,Female,Employee,66988,Health,1
15,Male,Self-employed,45244,Clothing,1
40,Female,Self-employed,41892,Cosmetics,1
37,Female,Employee,78294,Cosmetics,1
35,Male,Employee,36087,Clothing,1
15,Female,Employee,88397,Groceries,1
28,Male,Student,67487,Groceries,1
63,Female,Self-employed,14884,Books,0
46,Female,Student,13516,Electronics,0
45,Male,Self-employed,22946,Groceries,1
48,Female,Employee,90612,Cosmetics,1
36,Male,Self-employed,20033,Books,0
42,Female,Employee,77434,Books,0
46,Female,Student,60735,Health,1
55,Male,Student,21590,Clothing,0
43,Male,Unemployed,54356,Cosmetics,0
38,Female,Employee,91795,Electronics,1
59,Female,Self-employed,70912,Groceries,1
43,Male,Self-employed,25377,Books,0
51,Male,Unemployed,59725,Electronics,0
55,Male,Student,21573,Groceries,1
43,Female,Unemployed,63130,Electronics,0
50,Female,Student,52623,Electronics,0
41,Male,Self-employed,68515,Groceries,1
33,Female,Self-employed,43272,Groceries,1
32,Female,Self-employed,63045,Cosmetics,1
50,Female,Student,40572,Groceries,1
15,Male,Self-employed,15628,Groceries,1
40,Male,Employee,25657,Groceries,1
52,Female,Unemployed,59326,Cosmetics,1
25,Female,Student,71721,Cosmetics,1
54,Male,Self-employed,82593,Cosmetics,0
44,Male,Employee,94196,Clothing,1
27,Female,Unemployed,39771,Cosmetics,1
50,Female,Employee,32593,Clothing,1
62,Male,Employee,26833,Groceries,1
59,Female,Self-employed,29043,Books,0
44,Female,Student,74173,Electronics,0
46,Male,Self-employed,52888,Clothing,1
33,Male,Student,33385,Health,0
46,Male,Student,78790,Clothing,1
31,Female,Unemployed,86552,Health,0
24,Female,Student,45383,Groceries,1
35,Female,Student,28987,Electronics,0
59,Male,Employee,81828,Cosmetics,0
62,Female,Student,54922,Books,0
27,Male,Employee,70398,Electronics,1
48,Female,Self-employed,43817,Books,0
32,Female,Student,96566,Clothing,1
25,Female,Unemployed,39888,Books,0
48,Female,Unemployed,81210,Health,1
18,Male,Student,11463,Books,1
24,Male,Self-employed,78981,Groceries,1
24,Male,Student,41571,Cosmetics,0
50,Female,Student,14477,Books,1
52,Female,Self-employed,39283,Cosmetics,1
56,Male,Self-employed,12825,Health,1
40,Male,Unemployed,22110,Health,0
65,Male,Unemployed,36491,Cosmetics,0
30,Male,Self-employed,78183,Groceries,1
19,Male,Unemployed,72448,Clothing,1
51,Male,Student,40201,Electronics,0
56,Female,Unemployed,43043,Electronics,0
56,Male,Unemployed,65946,Electronics,0
42,Female,Student,87876,Groceries,1
44,Female,Student,74270,Cosmetics,1
35,Male,Employee,64151,Books,0
60,Female,Unemployed,59901,Groceries,1
46,Male,Unemployed,70823,Books,0
50,Male,Self-employed,25329,Groceries,1
19,Male,Student,79529,Electronics,0
37,Male,Unemployed,67277,Books,0
23,Female,Unemployed,44981,Cosmetics,1
63,Male,Student,56830,Health,1
26,Female,Self-employed,95012,Clothing,1
26,Male,Student,31013,Cosmetics,0
42,Female,Unemployed,64619,Groceries,1
16,Female,Self-employed,36805,Cosmetics,1
58,Male,Employee,85158,Groceries,1
24,Female,Student,73091,Groceries,1
34,Female,Unemployed,88081,Electronics,0
22,Female,Self-employed,93842,Cosmetics,1
51,Male,Self-employed,59357,Clothing,1
52,Female,Self-employed,44062,Health,1
20,Female,Student,37751,Health,0
16,Female,Unemployed,32339,Cosmetics,1
48,Female,Unemployed,59163,Electronics,0
44,Male,Unemployed,53037,Health,0
65,Male,Self-employed,90621,Electronics,1
56,Female,Unemployed,82966,Electronics,0
17,Female,Self-employed,20523,Electronics,0
29,Male,Self-employed,37703,Clothing,1
40,Female,Self-employed,38576,Health,0
26,Male,Student,66536,Books,0
62,Female,Student,98447,Health,1
38,Female,Employee,72377,Health,0
32,Female,Self-employed,38069,Electronics,0
25,Male,Self-employed,73750,Books,0
15,Male,Self-employed,71900,Books,0
38,Male,Unemployed,96044,Cosmetics,0
45,Female,Self-employed,35173,Health,0
31,Male,Self-employed,97737,Cosmetics,0
27,Male,Unemployed,16694,Books,0
63,Male,Student,56640,Books,0
35,Female,Employee,62486,Groceries,1
31,Male,Student,64812,Cosmetics,0
52,Female,Self-employed,76040,Electronics,1
36,Female,Self-employed,79313,Groceries,1
46,Male,Student,90032,Health,1
17,Female,Student,13610,Cosmetics,0
60,Male,Unemployed,53518,Books,0
40,Female,Student,88758,Books,0
55,Female,Employee,80510,Groceries,1
29,Male,Unemployed,40837,Health,0
21,Male,Unemployed,40546,Cosmetics,0
60,Female,Self-employed,54612,Groceries,1
24,Female,Employee,40819,Health,0
42,Female,Unemployed,81884,Groceries,1
15,Female,Unemployed,33955,Cosmetics,1
64,Female,Employee,99294,Electronics,1
28,Female,Employee,51854,Clothing,1
57,Female,Self-employed,45804,Cosmetics,1
64,Male,Student,86493,Health,1
22,Female,Student,90938,Health,0
38,Male,Unemployed,82093,Clothing,1
35,Male,Employee,80062,Cosmetics,0
36,Female,Unemployed,70379,Groceries,1
53,Male,Self-employed,78762,Electronics,1
58,Female,Employee,16018,Electronics,0
44,Female,Student,14632,Health,0
38,Male,Unemployed,70272,Electronics,0
60,Male,Unemployed,55107,Groceries,1
59,Female,Unemployed,36757,Clothing,1
35,Male,Self-employed,74006,Cosmetics,0
20,Male,Self-employed,74732,Electronics,1
17,Male,Employee,23609,Health,0
50,Female,Unemployed,28763,Clothing,1
27,Female,Unemployed,25004,Clothing,1
65,Male,Self-employed,35955,Clothing,1
38,Male,Self-employed,31024,Clothing,1
53,Female,Student,55976,Books,0
18,Female,Employee,26328,Electronics,0
31,Female,Employee,43510,Books,0
28,Female,Self-employed,23717,Health,0
44,Male,Unemployed,98052,Health,0
39,Female,Unemployed,63762,Clothing,1
42,Male,Unemployed,12110,Cosmetics,0
56,Male,Unemployed,37860,Electronics,0
40,Female,Employee,28593,Books,0
38,Female,Unemployed,20749,Electronics,0
49,Female,Self-employed,80349,Books,0
42,Male,Unemployed,36222,Clothing,1
24,Female,Unemployed,69695,Electronics,0
38,Female,Student,64457,Clothing,1
59,Female,Employee,37932,Electronics,0
51,Male,Unemployed,13767,Groceries,0
18,Female,Unemployed,44072,Health,0
40,Male,Unemployed,86384,Electronics,0
58,Female,Employee,24827,Groceries,1
64,Male,Employee,80994,Books,0
29,Female,Student,10530,Health,0
35,Male,Unemployed,17201,Clothing,0
42,Female,Employee,46180,Cosmetics,1
59,Male,Self-employed,75731,Health,1
18,Male,Unemployed,78112,Electronics,0
61,Female,Unemployed,60826,Groceries,1
65,Male,Employee,41907,Cosmetics,0
46,Female,Student,61127,Clothing,1
34,Male,Unemployed,93010,Cosmetics,0
34,Female,Employee,83172,Cosmetics,1
36,Male,Unemployed,34075,Books,0
53,Female,Employee,87611,Electronics,1
58,Female,Employee,89330,Groceries,1
45,Male,Employee,61977,Health,0
49,Female,Employee,16177,Electronics,0
45,Female,Self-employed,95556,Health,0
26,Male,Self-employed,97096,Groceries,1
25,Male,Employee,72539,Electronics,1
56,Female,Employee,19694,Clothing,0
64,Female,Student,25043,Clothing,1
56,Female,Student,38276,Health,1
54,Male,Employee,80627,Clothing,1
43,Female,Unemployed,47203,Clothing,1
37,Male,Unemployed,97339,Health,0
51,Male,Student,60508,Electronics,0
24,Female,Student,20027,Groceries,1
37,Female,Self-employed,82833,Books,0
21,Male,Employee,42236,Electronics,1
21,Female,Employee,86170,Books,0
43,Female,Student,91462,Clothing,1
36,Female,Self-employed,44952,Health,0
45,Male,Student,72034,Books,0
65,Male,Employee,24182,Cosmetics,0
42,Female,Self-employed,19271,Electronics,0
36,Male,Employee,50704,Cosmetics,0
65,Female,Self-employed,69004,Groceries,1
27,Female,Unemployed,51905,Groceries,1
20,Male,Student,27193,Electronics,0
43,Male,Employee,39742,Clothing,1
41,Male,Unemployed,61223,Health,0
44,Female,Student,61858,Health,0
36,Male,Student,32775,Clothing,1
28,Male,Employee,37465,Clothing,1
44,Female,Student,26708,Groceries,1
18,Male,Self-employed,54990,Groceries,1
47,Female,Self-employed,32344,Electronics,0
30,Male,Self-employed,49474,Health,0
26,Female,Unemployed,75170,Cosmetics,1
18,Female,Employee,31490,Health,0
17,Female,Unemployed,89357,Clothing,1
55,Female,Self-employed,28422,Health,1
41,Male,Employee,21531,Groceries,1
35,Female,Employee,72215,Cosmetics,1
51,Female,Student,73452,Clothing,1
16,Male,Employee,76765,Clothing,1
23,Female,Employee,95423,Electronics,1
38,Male,Unemployed,88712,Groceries,1
18,Female,Student,71748,Groceries,1
41,Male,Employee,55736,Groceries,1
56,Female,Unemployed,66745,Clothing,1
54,Male,Unemployed,67768,Electronics,0
53,Male,Student,93965,Cosmetics,0
39,Female,Unemployed,46690,Electronics,0
20,Female,Student,47041,Groceries,1
19,Female,Self-employed,66913,Books,0
39,Female,Employee,80565,Health,0
32,Male,Employee,16941,Health,0
34,Female,Student,89318,Cosmetics,1
50,Male,Self-employed,28833,Cosmetics,0
60,Male,Unemployed,64104,Health,1
56,Female,Student,18169,Cosmetics,0
63,Female,Student,17903,Books,1
34,Male,Employee,86285,Books,0
24,Male,Unemployed,38918,Electronics,0
65,Female,Student,93475,Books,0
52,Male,Student,47554,Cosmetics,0
52,Male,Student,61049,Clothing,1
30,Female,Unemployed,47568,Electronics,0
23,Female,Student,70175,Clothing,1
26,Male,Unemployed,55371,Clothing,1
30,Female,Self-employed,26400,Cosmetics,1
38,Male,Unemployed,67045,Electronics,0
41,Male,Unemployed,26986,Cosmetics,0
36,Male,Employee,49974,Health,0
35,Female,Employee,81416,Clothing,1
25,Male,Employee,94451,Cosmetics,0
32,Female,Self-employed,70210,Electronics,1
57,Male,Self-employed,85877,Books,0
49,Male,Student,75386,Health,1
47,Male,Employee,36624,Cosmetics,0
65,Male,Unemployed,14897,Clothing,0
42,Male,Employee,29191,Groceries,1
31,Female,Student,73967,Books,0
31,Female,Self-employed,33981,Electronics,0
18,Female,Student,54240,Books,0
44,Female,Unemployed,59930,Books,0
15,Male,Self-employed,60519,Clothing,1
64,Female,Unemployed,61885,Electronics,0
22,Female,Employee,81981,Books,0
53,Female,Student,43789,Health,1
19,Male,Self-employed,56829,Clothing,1
59,Female,Self-employed,85487,Electronics,1
65,Male,Self-employed,80222,Electronics,1
61,Female,Unemployed,25387,Clothing,1
17,Female,Employee,56969,Electronics,1
59,Female,Student,52230,Books,0
58,Female,Student,51871,Groceries,1
51,Male,Student,51922,Clothing,1
15,Female,Employee,12092,Cosmetics,0
36,Female,Unemployed,97207,Cosmetics,1
23,Female,Employee,34088,Books,0
44,Female,Unemployed,41872,Electronics,0
47,Female,Self-employed,19893,Books,0
53,Male,Unemployed,74129,Electronics,0
53,Female,Unemployed,53557,Cosmetics,1
25,Female,Student,60597,Electronics,0
31,Male,Employee,59883,Cosmetics,0
53,Female,Student,99333,Groceries,1
22,Female,Student,26154,Cosmetics,1
60,Female,Student,54939,Health,1
45,Male,Employee,73053,Electronics,1
20,Female,Employee,77734,Health,0
40,Female,Unemployed,33549,Groceries,1
59,Male,Employee,12116,Health,1
18,Male,Unemployed,96258,Clothing,1
42,Male,Unemployed,81620,Cosmetics,0
51,Female,Unemployed,22477,Cosmetics,1
63,Female,Student,69827,Groceries,1
36,Male,Student,35409,Clothing,1
59,Male,Student,94157,Cosmetics,0
40,Male,Unemployed,32599,Health,0
63,Female,Unemployed,42536,Cosmetics,1
39,Female,Employee,94940,Books,0
52,Male,Self-employed,63862,Cosmetics,0
53,Male,Student,82917,Cosmetics,0
42,Female,Employee,63742,Clothing,1
63,Female,Employee,33319,Health,1
19,Male,Student,31651,Clothing,1
26,Female,Unemployed,42712,Clothing,1
41,Male,Self-employed,17096,Groceries,1
34,Female,Self-employed,14646,Clothing,0
48,Male,Self-employed,48775,Books,0
65,Male,Self-employed,91015,Books,0
60,Male,Unemployed,64238,Books,0
65,Female,Employee,98081,Groceries,1
54,Female,Unemployed,10267,Clothing,0
63,Female,Employee,12289,Clothing,0
43,Male,Unemployed,73087,Groceries,1
39,Male,Self-employed,77024,Cosmetics,0
37,Female,Employee,78120,Clothing,1
20,Male,Self-employed,45928,Electronics,1
59,Male,Unemployed,98541,Clothing,1
60,Male,Unemployed,12450,Health,1
20,Female,Student,34925,Health,0
36,Female,Unemployed,98303,Electronics,0
65,Male,Student,51791,Groceries,1
21,Male,Self-employed,87780,Groceries,1
19,Female,Self-employed,66254,Health,0
31,Male,Student,61560,Groceries,1
62,Female,Unemployed,15965,Electronics,0
16,Male,Student,56007,Books,0
36,Male,Employee,64125,Cosmetics,0
65,Female,Student,48050,Electronics,0
60,Female,Employee,59489,Clothing,1
63,Male,Self-employed,37410,Groceries,1
58,Female,Unemployed,85551,Health,1
39,Female,Unemployed,94634,Electronics,0
50,Male,Unemployed,68384,Groceries,1
39,Male,Employee,36589,Clothing,1
31,Male,Employee,13530,Electronics,0
15,Male,Student,68630,Cosmetics,0
25,Female,Unemployed,19152,Electronics,0
50,Male,Self-employed,45469,Health,1
46,Female,Self-employed,56254,Health,1
60,Male,Employee,15276,Groceries,1
18,Female,Employee,52206,Groceries,1
45,Male,Student,89727,Health,0
50,Female,Self-employed,29999,Cosmetics,1
43,Male,Self-employed,45178,Groceries,1
23,Female,Employee,31365,Groceries,1
49,Female,Student,42739,Cosmetics,1
32,Female,Self-employed,32336,Cosmetics,1
46,Female,Unemployed,94984,Health,1
62,Male,Employee,43754,Health,1
28,Female,Self-employed,24013,Cosmetics,1
50,Male,Self-employed,70737,Groceries,1
26,Female,Unemployed,72655,Books,0
57,Female,Unemployed,62945,Electronics,0
37,Female,Student,36759,Electronics,0
64,Female,Unemployed,60556,Books,0
39,Male,Student,17452,Health,0
60,Male,Student,29892,Electronics,0
44,Male,Unemployed,97403,Groceries,1
58,Male,Student,57021,Electronics,0
59,Female,Self-employed,17321,Cosmetics,0
64,Female,Student,22829,Groceries,1
54,Female,Employee,74920,Cosmetics,1
56,Female,Employee,45338,Cosmetics,1
40,Female,Student,37862,Health,0
20,Male,Student,75121,Health,0
42,Male,Self-employed,77159,Electronics,1
64,Male,Unemployed,52027,Groceries,1
29,Female,Self-employed,61064,Electronics,1
31,Female,Student,77659,Clothing,1
22,Male,Employee,73702,Groceries,1
28,Male,Unemployed,25746,Groceries,1
